exit_status,runid,read_id,filename,barcode,accuracy,identity,model,name,start,end,coverage,URL,categories,seq_id,seq_len,taxon,taxon_id,cluster_id
Workflow successful,94c6938002a133b5dd02845ae2206adc8ec4f2d8,d1cc0cb7-5d40-42f3-b647-6d0e47b58113,highQuality-reads100_batch5_18.fastq,none,82.02,87.63,rRNA mutation model,Mycobacterium tuberculosis 16S rRNA mutation conferring resistance to kanamycin,490,1208,64.026,https://card.mcmaster.ca/ontology/40020,aminoglycoside resistance gene. antibiotic resistant gene variant or mutant,2346,1537,Mycobacterium tuberculosis H37Rv,83332,146
Workflow successful,94c6938002a133b5dd02845ae2206adc8ec4f2d8,ea6aca48-3a59-4b9f-82b6-bc18a94d2d82,highQuality-reads100_batch5_18.fastq,none,76.09,84.05,rRNA mutation model,Mycobacterium smegmatis 16S rRNA mutation in the rrsA gene conferring resistance to neomycin,743,1528,51.374,https://card.mcmaster.ca/ontology/40146,aminoglycoside resistance gene. antibiotic resistant gene variant or mutant,2331,1528,Mycobacterium smegmatis str. MC2 155,246196,146
Workflow successful,94c6938002a133b5dd02845ae2206adc8ec4f2d8,03c59c69-de3f-4f2b-9e54-a77abb05645f,highQuality-reads100_batch5_18.fastq,none,97.92,97.92,rRNA mutation model,Neisseria meningitidis 16S rRNA mutation conferring resistance to spectinomycin,1492,1540,6.751,https://card.mcmaster.ca/ontology/40099,aminoglycoside resistance gene. antibiotic resistant gene variant or mutant,2343,1544,Neisseria meningitidis,487,141
Workflow successful,94c6938002a133b5dd02845ae2206adc8ec4f2d8,b368fcad-2425-4a42-8335-b4a1f7686454,highQuality-reads100_batch5_51.fastq,none,75.81,82.32,rRNA mutation model,Helicobacter pylori 16S rRNA mutation conferring resistance to tetracycline,547,753,13.724,https://card.mcmaster.ca/ontology/40112,tetracycline resistance gene. antibiotic resistant gene variant or mutant,2355,1501,Helicobacter pylori 26695,85962,153
Workflow successful,94c6938002a133b5dd02845ae2206adc8ec4f2d8,7b0297b0-28b7-4f9b-8292-4688348ebe0d,highQuality-reads100_batch5_51.fastq,none,82.31,88.51,rRNA mutation model,Neisseria meningitidis 16S rRNA mutation conferring resistance to spectinomycin,7,798,64.892,https://card.mcmaster.ca/ontology/40099,aminoglycoside resistance gene. antibiotic resistant gene variant or mutant,2343,1544,Neisseria meningitidis,487,141
Workflow successful,94c6938002a133b5dd02845ae2206adc8ec4f2d8,a6e4b7ae-dccc-4c99-8249-c98449e9addb,highQuality-reads100_batch5_51.fastq,none,84.59,87.76,protein variant model,Escherichia coli rpoB mutants conferring resistance to rifampicin,1264,1562,91.489,https://card.mcmaster.ca/ontology/39872,antibiotic resistant gene variant or mutant. rifampin resistance gene,2261,4030,Escherichia coli O157:H7 str. Sakai,386585,2
Workflow successful,94c6938002a133b5dd02845ae2206adc8ec4f2d8,5aec3dc2-0b8c-434b-9d65-be4bd2807ba8,highQuality-reads100_batch5_51.fastq,none,79.29,87.75,rRNA mutation model,Mycobacterium abscessus 16S rRNA mutation conferring resistance to gentamicin,636,902,17.686,https://card.mcmaster.ca/ontology/39824,aminoglycoside resistance gene. antibiotic resistant gene variant or mutant,2342,1504,Mycobacterium abscessus,36809,146
Workflow successful,94c6938002a133b5dd02845ae2206adc8ec4f2d8,35f11af0-9486-4ceb-a659-c3dab6d6efae,highQuality-reads100_batch5_51.fastq,none,90.54,94.37,rRNA mutation model,Salmonella enterica serovar Typhimurium 16S rRNA mutation in the rrsD gene conferring resistance to spectinomycin,416,638,100,https://card.mcmaster.ca/ontology/40114,aminoglycoside resistance gene. antibiotic resistant gene variant or mutant,2340,1544,Salmonella enterica subsp. salamae,59202,141
Workflow successful,94c6938002a133b5dd02845ae2206adc8ec4f2d8,37dc9f11-28c4-47ca-84d8-208c59a2ca14,highQuality-reads100_batch5_51.fastq,none,81.29,86.27,rRNA mutation model,Escherichia coli 16S rRNA mutation in the rrsB gene conferring resistance to tobramycin,141,1542,90.856,https://card.mcmaster.ca/ontology/39992,aminoglycoside resistance gene. antibiotic resistant gene variant or mutant,2349,1542,Escherichia coli K-12,83333,141
Workflow successful,94c6938002a133b5dd02845ae2206adc8ec4f2d8,33ad80d8-33e2-4e99-8afa-c957f7504256,highQuality-reads100_batch5_51.fastq,none,73.85,80.48,protein variant model,Mycobacterium tuberculosis iniC mutant conferring resistance to ethambutol,99,1451,91.167,https://card.mcmaster.ca/ontology/40044,ethambutol resistance gene. antibiotic resistant gene variant or mutant. efflux pump conferring antibiotic resistance,2258,1483,Mycobacterium tuberculosis H37Rv,83332,157
Workflow successful,94c6938002a133b5dd02845ae2206adc8ec4f2d8,f8147783-089c-46c0-b61f-2c31db92e7af,highQuality-reads100_batch5_51.fastq,none,73.93,80.45,rRNA mutation model,Escherichia coli 16S rRNA mutation in the rrsB gene conferring resistance to neomycin,253,1405,74.708,https://card.mcmaster.ca/ontology/39986,aminoglycoside resistance gene. antibiotic resistant gene variant or mutant,2309,1542,Escherichia coli K-12,83333,141
Workflow successful,94c6938002a133b5dd02845ae2206adc8ec4f2d8,d1a5f2ab-785c-4180-819e-a410a4fe9b03,highQuality-reads100_batch5_51.fastq,none,66.35,76.87,protein variant model,Escherichia coli gyrB conferring resistance to aminocoumarin,27,1601,65.149,https://card.mcmaster.ca/ontology/39887,antibiotic resistant gene variant or mutant. aminocoumarin resistance gene,2199,2416,Escherichia coli str. K-12 substr. W3110,316407,69
Workflow successful,94c6938002a133b5dd02845ae2206adc8ec4f2d8,79dbc027-d13b-4847-8d86-6cecb504ddbc,highQuality-reads100_batch5_51.fastq,none,76.07,84.02,rRNA mutation model,Salmonella enterica serovar Typhimurium 16S rRNA mutation in the rrsD gene conferring resistance to spectinomycin,4,1218,78.627,https://card.mcmaster.ca/ontology/40114,aminoglycoside resistance gene. antibiotic resistant gene variant or mutant,2340,1544,Salmonella enterica subsp. salamae,59202,141
Workflow successful,94c6938002a133b5dd02845ae2206adc8ec4f2d8,29411a22-ddb6-4f1f-86a2-9e47c00724d5,highQuality-reads100_batch5_51.fastq,none,75.38,82.67,protein homolog model,mexF,2806,3122,9.906,https://card.mcmaster.ca/ontology/37184,efflux pump conferring antibiotic resistance,1033,3190,Pseudomonas aeruginosa PAO1,208964,20
Workflow successful,94c6938002a133b5dd02845ae2206adc8ec4f2d8,08057ca0-6bbf-4444-a632-090b89e815e6,highQuality-reads100_batch5_51.fastq,none,72.46,84.62,protein homolog model,Streptomyces cinnamoneus EF-Tu mutants conferring resistance to elfamycin,42,353,26.047,https://card.mcmaster.ca/ontology/39943,elfamycin resistance gene. antibiotic resistant gene variant or mutant. gene involved in self resistance to antibiotic,0015,1194,Streptomyces cinnamoneus,53446,265
Workflow successful,94c6938002a133b5dd02845ae2206adc8ec4f2d8,c40ae700-1aef-48db-93b3-a92c8abb3048,highQuality-reads100_batch5_51.fastq,none,73.09,80.58,rRNA mutation model,Mycobacterium chelonae 16S rRNA mutation conferring resistance to gentamicin C,173,1053,61.069,https://card.mcmaster.ca/ontology/40119,aminoglycoside resistance gene. antibiotic resistant gene variant or mutant,2334,1441,Mycobacterium,1763,146
Workflow successful,94c6938002a133b5dd02845ae2206adc8ec4f2d8,f5df1720-5e75-4aa9-8c16-21d77491c38b,highQuality-reads100_batch5_51.fastq,none,92.41,97.78,protein homolog model,sul1,219,834,73.127,https://card.mcmaster.ca/ontology/36549,sulfonamide resistance gene. antibiotic target replacement protein,0004,841,Vibrio fluvialis,676,505
Workflow successful,94c6938002a133b5dd02845ae2206adc8ec4f2d8,90962a7b-72f4-4226-a3b2-63c58f3df01a,highQuality-reads100_batch5_51.fastq,none,76.45,83.97,protein wild type model,antibiotic sensitive embB,1008,1581,99.485,https://card.mcmaster.ca/ontology/37145,,2297,3198,Mycobacterium avium,1764,19
Workflow successful,94c6938002a133b5dd02845ae2206adc8ec4f2d8,08492949-fa29-4328-8298-a8557dfde3bd,highQuality-reads100_batch5_51.fastq,none,71.98,79.74,protein variant model,Enteroccocus faecium EF-Tu mutants conferring resistance to GE2270A,666,1153,38.286,https://card.mcmaster.ca/ontology/40022,elfamycin resistance gene. antibiotic resistant gene variant or mutant,2260,1272,Enterococcus faecium DO,333849,220
Workflow successful,94c6938002a133b5dd02845ae2206adc8ec4f2d8,58b2e6da-d2fc-4e55-8339-a3e1630af90a,highQuality-reads100_batch5_51.fastq,none,89.34,92.4,rRNA mutation model,Escherichia coli 16S rRNA mutation in the rrsH gene conferring resistance to spectinomycin,986,1252,96.416,https://card.mcmaster.ca/ontology/39956,aminoglycoside resistance gene. antibiotic resistant gene variant or mutant,2324,1542,Escherichia coli K-12,83333,141
Workflow successful,94c6938002a133b5dd02845ae2206adc8ec4f2d8,efb38df8-74e5-4ac0-9fac-0cba7b092a4c,highQuality-reads100_batch5_51.fastq,none,80.79,86.77,rRNA mutation model,Helicobacter pylori 16S rRNA mutation conferring resistance to tetracycline,0,456,71.017,https://card.mcmaster.ca/ontology/40112,tetracycline resistance gene. antibiotic resistant gene variant or mutant,2355,1501,Helicobacter pylori 26695,85962,153
Workflow successful,94c6938002a133b5dd02845ae2206adc8ec4f2d8,89de906f-88d7-4bcc-b884-45c81ef2b548,highQuality-reads100_batch5_51.fastq,none,84.86,87.8,protein homolog model,mtrA,0,680,98.837,https://card.mcmaster.ca/ontology/37196,gene modulating antibiotic efflux. efflux pump conferring antibiotic resistance,1512,688,Mycobacterium tuberculosis H37Rv,83332,658
Workflow successful,94c6938002a133b5dd02845ae2206adc8ec4f2d8,efc73de3-4d7f-4d8c-abab-5aceb02870dd,highQuality-reads100_batch5_51.fastq,none,85.6,90.58,rRNA mutation model,Helicobacter pylori 16S rRNA mutation conferring resistance to tetracycline,561,937,55.539,https://card.mcmaster.ca/ontology/40112,tetracycline resistance gene. antibiotic resistant gene variant or mutant,2355,1501,Helicobacter pylori 26695,85962,153
Workflow successful,94c6938002a133b5dd02845ae2206adc8ec4f2d8,0b67aeef-677f-44b0-b573-aea819848065,highQuality-reads100_batch5_51.fastq,none,83.61,84.53,rRNA mutation model,Salmonella enterica serovar Typhimurium 16S rRNA mutation in the rrsD gene conferring resistance to spectinomycin,1113,1295,64.769,https://card.mcmaster.ca/ontology/40114,aminoglycoside resistance gene. antibiotic resistant gene variant or mutant,2340,1544,Salmonella enterica subsp. salamae,59202,141
Workflow successful,94c6938002a133b5dd02845ae2206adc8ec4f2d8,77d01912-c21e-4e79-ae4c-5c3e554272fd,highQuality-reads100_batch5_51.fastq,none,81.48,90.03,rRNA mutation model,Helicobacter pylori 16S rRNA mutation conferring resistance to tetracycline,796,1204,95.622,https://card.mcmaster.ca/ontology/40112,tetracycline resistance gene. antibiotic resistant gene variant or mutant,2355,1501,Helicobacter pylori 26695,85962,153
Workflow successful,94c6938002a133b5dd02845ae2206adc8ec4f2d8,3d94d8c6-e216-4814-a1a5-bf4d5ee9f7ba,highQuality-reads100_batch5_51.fastq,none,83.75,88.21,rRNA mutation model,Escherichia coli 16S rRNA mutation in the rrsH gene conferring resistance to spectinomycin,226,1116,95.887,https://card.mcmaster.ca/ontology/39956,aminoglycoside resistance gene. antibiotic resistant gene variant or mutant,2324,1542,Escherichia coli K-12,83333,141
Workflow successful,94c6938002a133b5dd02845ae2206adc8ec4f2d8,b4ed14d6-ffda-4070-9bc7-e1f6ab36441e,highQuality-reads100_batch5_51.fastq,none,79.1,82.55,protein variant model,Mycobacterium tuberculosis gyrA conferring resistance to fluoroquinolones,1978,2308,27.534,https://card.mcmaster.ca/ontology/39879,fluoroquinolone resistance gene. antibiotic resistant gene variant or mutant,2264,2518,Mycobacterium tuberculosis H37Rv,83332,62
Workflow successful,94c6938002a133b5dd02845ae2206adc8ec4f2d8,e2a27c25-c831-4cbd-bfee-7cb6c58dc87f,highQuality-reads100_batch5_51.fastq,none,77.45,85.86,rRNA mutation model,Neisseria meningitidis 16S rRNA mutation conferring resistance to spectinomycin,242,576,78.718,https://card.mcmaster.ca/ontology/40099,aminoglycoside resistance gene. antibiotic resistant gene variant or mutant,2343,1544,Neisseria meningitidis,487,141
Workflow successful,94c6938002a133b5dd02845ae2206adc8ec4f2d8,95357149-8090-45b4-b92f-71028ec9330a,highQuality-reads100_batch5_51.fastq,none,71.97,81.02,rRNA mutation model,Neisseria meningitidis 16S rRNA mutation conferring resistance to spectinomycin,18,1420,90.803,https://card.mcmaster.ca/ontology/40099,aminoglycoside resistance gene. antibiotic resistant gene variant or mutant,2343,1544,Neisseria meningitidis,487,141
Workflow successful,94c6938002a133b5dd02845ae2206adc8ec4f2d8,0f1f8104-ccd6-47be-9b41-8f56fa04fbc5,highQuality-reads100_batch5_51.fastq,none,90.25,96.09,protein homolog model,APH(6)-Id,152,838,89.105,https://card.mcmaster.ca/ontology/39060,aminoglycoside resistance gene. antibiotic inactivation enzyme,1707,838,Pseudomonas aeruginosa,287,509
Workflow successful,94c6938002a133b5dd02845ae2206adc8ec4f2d8,1075db80-e822-44fe-bd54-22874d66c350,highQuality-reads100_batch5_51.fastq,none,86.05,89.8,rRNA mutation model,Salmonella enterica serovar Typhimurium 16S rRNA mutation in the rrsD gene conferring resistance to spectinomycin,166,997,99.877,https://card.mcmaster.ca/ontology/40114,aminoglycoside resistance gene. antibiotic resistant gene variant or mutant,2340,1544,Salmonella enterica subsp. salamae,59202,141
Workflow successful,94c6938002a133b5dd02845ae2206adc8ec4f2d8,afece0b8-904a-4873-9675-e27db22afd7c,highQuality-reads100_batch5_51.fastq,none,88.11,90.65,rRNA mutation model,Helicobacter pylori 16S rRNA mutation conferring resistance to tetracycline,96,237,9.394,https://card.mcmaster.ca/ontology/40112,tetracycline resistance gene. antibiotic resistant gene variant or mutant,2355,1501,Helicobacter pylori 26695,85962,153
Workflow successful,94c6938002a133b5dd02845ae2206adc8ec4f2d8,280645dd-fe64-429d-b8d9-86d56bce9fbf,highQuality-reads100_batch5_51.fastq,none,74.03,81.05,rRNA mutation model,Neisseria meningitidis 16S rRNA mutation conferring resistance to spectinomycin,884,1408,57.735,https://card.mcmaster.ca/ontology/40099,aminoglycoside resistance gene. antibiotic resistant gene variant or mutant,2343,1544,Neisseria meningitidis,487,141
Workflow successful,94c6938002a133b5dd02845ae2206adc8ec4f2d8,e4ca8df5-5c99-43b6-85be-79a3d4788311,highQuality-reads100_batch5_51.fastq,none,86.36,91.39,rRNA mutation model,Salmonella enterica serovar Typhimurium 16S rRNA mutation in the rrsD gene conferring resistance to spectinomycin,86,1544,94.43,https://card.mcmaster.ca/ontology/40114,aminoglycoside resistance gene. antibiotic resistant gene variant or mutant,2340,1544,Salmonella enterica subsp. salamae,59202,141
Workflow successful,94c6938002a133b5dd02845ae2206adc8ec4f2d8,2475de3d-6db9-4bd1-9a28-774f53ad5a72,highQuality-reads100_batch5_51.fastq,none,81.17,85.09,rRNA mutation model,Escherichia coli 16S rRNA mutation in the rrsB gene conferring resistance to tobramycin,1304,1541,44.487,https://card.mcmaster.ca/ontology/39992,aminoglycoside resistance gene. antibiotic resistant gene variant or mutant,2349,1542,Escherichia coli K-12,83333,141
Workflow successful,94c6938002a133b5dd02845ae2206adc8ec4f2d8,87e3d0d9-1deb-45ca-af46-c1a6fde0699c,highQuality-reads100_batch5_51.fastq,none,73.35,83.66,rRNA mutation model,Escherichia coli 16S rRNA mutation in the rrsB gene conferring resistance to G418,496,1242,89.215,https://card.mcmaster.ca/ontology/39981,aminoglycoside resistance gene. antibiotic resistant gene variant or mutant,2310,1542,Escherichia coli K-12,83333,141
Workflow successful,94c6938002a133b5dd02845ae2206adc8ec4f2d8,831950ef-f45e-4cc0-8850-58416bf6e21a,highQuality-reads100_batch5_51.fastq,none,80.66,88.7,rRNA mutation model,Escherichia coli 16S rRNA mutation in the rrsB gene conferring resistance to neomycin,1219,1541,64.182,https://card.mcmaster.ca/ontology/39986,aminoglycoside resistance gene. antibiotic resistant gene variant or mutant,2309,1542,Escherichia coli K-12,83333,141
Workflow successful,94c6938002a133b5dd02845ae2206adc8ec4f2d8,14135f82-d09c-4333-a94d-ebd3239ae6e1,highQuality-reads100_batch5_49.fastq,none,81.67,86.45,rRNA mutation model,Neisseria meningitidis 16S rRNA mutation conferring resistance to spectinomycin,8,625,39.961,https://card.mcmaster.ca/ontology/40099,aminoglycoside resistance gene. antibiotic resistant gene variant or mutant,2343,1544,Neisseria meningitidis,487,141
Workflow successful,94c6938002a133b5dd02845ae2206adc8ec4f2d8,206b488c-32b3-4f72-af7f-35ebfe2c052b,highQuality-reads100_batch5_49.fastq,none,80.18,87.42,rRNA mutation model,Chlamydophila psittaci 16S rRNA mutation conferring resistance to spectinomycin,0,322,76.887,https://card.mcmaster.ca/ontology/40087,aminoglycoside resistance gene. antibiotic resistant gene variant or mutant,2325,1507,Chlamydia psittaci 6BC,331636,152
Workflow successful,94c6938002a133b5dd02845ae2206adc8ec4f2d8,26a041dc-9ca2-4c20-9191-cadd04323b6c,highQuality-reads100_batch5_49.fastq,none,77.49,86.21,rRNA mutation model,Chlamydophila psittaci 16S rRNA mutation conferring resistance to spectinomycin,14,1135,74.386,https://card.mcmaster.ca/ontology/40087,aminoglycoside resistance gene. antibiotic resistant gene variant or mutant,2325,1507,Chlamydia psittaci 6BC,331636,152
Workflow successful,94c6938002a133b5dd02845ae2206adc8ec4f2d8,18b77bd4-2101-4aac-9af8-f95b02a7b735,highQuality-reads100_batch5_49.fastq,none,83.84,88.27,protein variant model,Mycobacterium tuberculosis rpoB mutants conferring resistance to rifampicin,68,3356,95.565,https://card.mcmaster.ca/ontology/39867,antibiotic resistant gene variant or mutant. rifampin resistance gene,2246,3520,Mycobacterium tuberculosis H37Rv,83332,8
Workflow successful,94c6938002a133b5dd02845ae2206adc8ec4f2d8,ea4ff8e1-76ac-45cc-932f-82d382227d2d,highQuality-reads100_batch5_49.fastq,none,76.11,92.57,rRNA mutation model,Neisseria meningitidis 16S rRNA mutation conferring resistance to spectinomycin,1384,1542,63.91,https://card.mcmaster.ca/ontology/40099,aminoglycoside resistance gene. antibiotic resistant gene variant or mutant,2343,1544,Neisseria meningitidis,487,141
